customer_id,age,city,website_visits,instagram_engagement,interested_model,ad_clicks,brochure_download,income_lpa,configurator_used,test_drive,purchase,cluster,persona,intent_score,journey_stage,next_action
214,37,Mumbai,31,86,BMW X5,12,1,44.6199653383685,1,1,0,1,Aspiring Techie,15,Hot Lead,Immediate Sales Call
215,50,Delhi,29,80,BMW X3,8,0,70.8476127217005,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
216,24,Gurgaon,27,41,BMW X3,14,0,41.05616487192863,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
217,41,Delhi,21,98,BMW X1,4,0,54.99663742000835,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
218,57,Mumbai,9,88,BMW i4,2,1,80.82646295662951,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
219,40,Gurgaon,20,65,BMW X3,7,1,56.07774676975103,0,0,1,1,Aspiring Techie,5,Buyer,Service Package Offer
220,47,Gurgaon,35,90,BMW i4,12,0,65.66646250157552,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
221,24,Delhi,15,45,BMW X1,8,1,32.27801491889667,0,0,0,2,Window Shopper,5,Cold Lead,Brand Awareness
222,40,Pune,24,8,BMW i4,0,1,64.23399198648652,1,1,1,2,Window Shopper,15,Buyer,Service Package Offer
223,41,Delhi,16,48,BMW X3,4,1,67.17485921300937,0,0,0,0,Luxury Veteran,5,Aware,Retargeting Ads
224,53,Delhi,36,3,BMW X3,13,0,75.2173073644471,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
225,28,Pune,11,59,BMW 3 Series,8,0,39.80119174123725,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
226,62,Mumbai,8,89,BMW 3 Series,10,0,84.87459370230384,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
227,54,Mumbai,3,95,BMW 3 Series,1,1,70.92275304716696,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
228,61,Gurgaon,19,28,BMW i4,12,0,76.50713281942774,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
229,60,Bangalore,3,85,BMW X3,0,0,85.51746528090901,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
230,39,Bangalore,36,46,BMW X1,7,0,51.81947834804044,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
231,61,Gurgaon,25,76,BMW X5,14,1,78.94765787464289,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
232,22,Bangalore,36,86,BMW X3,5,0,25.310076606759342,1,0,0,1,Aspiring Techie,10,Aware,Retargeting Ads
233,32,Delhi,11,62,BMW 3 Series,13,1,53.717291574125895,0,0,0,1,Aspiring Techie,5,Cold Lead,Brand Awareness
234,49,Delhi,16,30,BMW 3 Series,13,0,76.3381218660596,0,0,0,0,Luxury Veteran,0,Aware,Retargeting Ads
235,46,Pune,17,50,BMW i4,1,0,68.88025061036754,0,0,0,0,Luxury Veteran,0,Aware,Retargeting Ads
236,44,Pune,24,40,BMW 3 Series,2,0,66.85776618722734,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
237,52,Gurgaon,17,35,BMW i4,4,0,65.7044067223477,0,0,0,0,Luxury Veteran,0,Aware,Retargeting Ads
238,51,Gurgaon,20,39,BMW X1,0,0,69.89398622839754,0,0,0,0,Luxury Veteran,0,Aware,Retargeting Ads
239,63,Gurgaon,22,94,BMW 3 Series,1,1,89.238671726449,1,1,0,0,Luxury Veteran,15,Hot Lead,Immediate Sales Call
240,56,Delhi,6,59,BMW i4,10,0,72.32855969312915,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
241,28,Bangalore,7,14,BMW 3 Series,11,0,41.56180394151814,0,0,0,2,Window Shopper,0,Cold Lead,Brand Awareness
242,37,Gurgaon,14,77,BMW i4,0,0,46.22912424009207,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
243,47,Gurgaon,11,98,BMW X3,13,0,64.88756655611255,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
244,23,Delhi,12,87,BMW i4,13,0,36.689070677501434,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
245,22,Delhi,5,29,BMW X5,10,1,38.91205816315809,0,0,0,2,Window Shopper,5,Cold Lead,Brand Awareness
246,33,Delhi,5,29,BMW X1,6,0,41.295328431493786,0,0,0,2,Window Shopper,0,Cold Lead,Brand Awareness
247,26,Bangalore,20,26,BMW X3,6,0,32.8286711112074,0,0,0,2,Window Shopper,0,Aware,Retargeting Ads
248,58,Gurgaon,15,39,BMW X1,9,0,85.75652604977122,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
249,53,Mumbai,26,77,BMW X3,14,0,78.96464468171976,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
250,30,Mumbai,33,44,BMW 3 Series,13,0,42.77647469742911,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
251,62,Gurgaon,30,74,BMW i4,4,0,92.03339290340428,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
252,56,Gurgaon,24,46,BMW 3 Series,9,1,78.03142100227922,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
253,40,Gurgaon,23,89,BMW X1,5,0,63.68743431442496,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
254,37,Gurgaon,9,55,BMW X1,12,1,52.947809310270195,0,0,1,1,Aspiring Techie,5,Buyer,Service Package Offer
255,24,Bangalore,3,53,BMW X3,2,0,40.36032542112157,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
256,41,Mumbai,36,84,BMW X1,10,0,57.495301514019594,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
257,45,Pune,7,8,BMW i4,1,0,72.35393993815774,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
258,54,Mumbai,22,64,BMW X1,9,0,73.985003361709,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
259,45,Mumbai,14,69,BMW 3 Series,12,0,63.56929673477019,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
260,32,Delhi,29,0,BMW i4,14,0,40.32363712223781,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
261,29,Gurgaon,16,85,BMW X1,8,0,44.192316450833516,0,0,0,1,Aspiring Techie,0,Aware,Retargeting Ads
262,57,Gurgaon,34,12,BMW X5,1,0,87.10827124124981,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
263,59,Gurgaon,10,37,BMW X5,13,0,87.57164677879459,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
264,61,Delhi,7,44,BMW 3 Series,0,1,82.28672973474275,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
265,41,Bangalore,25,39,BMW X3,8,0,58.74081039979607,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
266,56,Bangalore,27,94,BMW X3,7,0,70.97283870809181,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
267,46,Pune,15,14,BMW X1,7,0,66.94293367110126,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
268,56,Bangalore,32,49,BMW i4,6,0,78.82743472792421,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
269,46,Bangalore,28,1,BMW X3,8,0,67.84153628925843,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
270,50,Gurgaon,9,52,BMW X5,10,0,62.050861505644306,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
271,39,Mumbai,7,94,BMW X3,2,0,62.599664264342415,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
272,39,Bangalore,16,25,BMW X5,7,1,55.65216895749953,0,0,1,2,Window Shopper,5,Buyer,Service Package Offer
273,23,Bangalore,26,65,BMW X3,0,1,43.74439480510124,1,1,0,1,Aspiring Techie,15,Hot Lead,Immediate Sales Call
274,56,Delhi,35,74,BMW 3 Series,0,1,78.21936312203371,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
275,37,Pune,17,32,BMW i4,10,1,61.5463530014365,0,0,1,2,Window Shopper,5,Buyer,Service Package Offer
276,62,Delhi,23,81,BMW X1,12,1,87.64560030278882,1,1,0,0,Luxury Veteran,15,Hot Lead,Immediate Sales Call
277,57,Gurgaon,8,84,BMW X5,14,0,74.20927483172704,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
278,54,Mumbai,2,58,BMW X3,14,0,78.90198739337832,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
279,25,Pune,31,94,BMW X1,5,1,45.08689853769573,1,1,1,1,Aspiring Techie,15,Buyer,Service Package Offer
280,54,Delhi,32,25,BMW X5,14,0,75.8510960425906,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
281,35,Bangalore,29,93,BMW X5,11,0,50.59440356887942,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
282,42,Bangalore,3,20,BMW 3 Series,7,0,65.01910451397676,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
283,41,Pune,8,48,BMW X3,7,0,64.96732478822202,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
284,29,Bangalore,2,79,BMW X1,9,0,38.240871978764645,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
285,28,Delhi,31,70,BMW X3,0,0,44.274339958931044,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
286,24,Delhi,37,85,BMW X3,10,0,37.8163848617902,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
287,38,Bangalore,20,70,BMW i4,14,0,65.07941509232685,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
288,54,Bangalore,29,65,BMW X5,0,1,71.22640806474725,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
289,33,Gurgaon,17,36,BMW X5,8,0,52.37623196621008,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
290,43,Mumbai,10,13,BMW i4,8,1,65.06337399382738,0,0,1,2,Window Shopper,5,Buyer,Service Package Offer
291,43,Pune,22,71,BMW i4,6,1,61.909511510413765,1,1,1,1,Aspiring Techie,15,Buyer,Service Package Offer
292,51,Delhi,6,92,BMW X3,0,0,78.10641207201937,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
293,59,Pune,34,6,BMW X5,12,1,80.3266566921651,1,1,0,0,Luxury Veteran,15,Hot Lead,Immediate Sales Call
294,59,Gurgaon,31,37,BMW X1,9,0,74.68522764905347,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
295,29,Delhi,12,44,BMW 3 Series,1,1,52.14257527643485,0,0,1,2,Window Shopper,5,Buyer,Service Package Offer
296,48,Gurgaon,12,21,BMW i4,7,0,65.3668363260527,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
297,48,Gurgaon,16,43,BMW X1,7,1,68.0729971586806,0,0,0,0,Luxury Veteran,5,Aware,Retargeting Ads
298,55,Bangalore,25,80,BMW X1,10,1,75.21974097322044,1,1,0,0,Luxury Veteran,15,Hot Lead,Immediate Sales Call
299,42,Pune,22,79,BMW X3,12,0,55.67662840171806,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
300,51,Pune,27,96,BMW i4,4,1,66.61640337610085,1,1,0,0,Luxury Veteran,15,Hot Lead,Immediate Sales Call
301,54,Bangalore,24,34,BMW X1,1,0,67.09631876319705,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
302,49,Pune,12,59,BMW 3 Series,2,0,71.39472565933372,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
303,54,Bangalore,18,95,BMW X1,4,1,78.3987941501335,0,0,0,0,Luxury Veteran,5,Aware,Retargeting Ads
304,26,Delhi,16,2,BMW 3 Series,2,1,42.44247433835356,0,0,0,2,Window Shopper,5,Aware,Retargeting Ads
305,40,Gurgaon,4,66,BMW 3 Series,9,0,61.047955839407464,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
306,25,Gurgaon,12,71,BMW 3 Series,0,1,39.34467729183642,0,0,0,1,Aspiring Techie,5,Cold Lead,Brand Awareness
307,56,Pune,33,94,BMW i4,13,0,78.20897174471317,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
308,38,Mumbai,22,54,BMW 3 Series,5,0,55.45957267327941,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
309,49,Gurgaon,18,8,BMW i4,13,0,68.44055749772699,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
310,51,Bangalore,33,68,BMW X1,4,1,65.78200307322476,1,1,0,0,Luxury Veteran,15,Hot Lead,Immediate Sales Call
311,50,Mumbai,27,27,BMW 3 Series,2,0,76.58435625254313,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
312,27,Mumbai,19,14,BMW X5,8,1,40.95308016650293,0,0,0,2,Window Shopper,5,Aware,Retargeting Ads
313,56,Gurgaon,14,90,BMW X1,9,1,74.88362452460598,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
314,62,Gurgaon,25,30,BMW X5,7,1,81.58935471618148,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
315,58,Gurgaon,34,58,BMW X5,6,0,77.6748949227185,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
316,45,Bangalore,24,81,BMW X3,11,0,62.126424824841564,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
317,50,Mumbai,38,53,BMW i4,13,0,70.9806678851702,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
318,52,Pune,23,67,BMW X3,12,0,63.98316189797305,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
319,56,Bangalore,5,84,BMW i4,14,1,72.89796160903913,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
320,54,Delhi,36,46,BMW X3,12,0,82.23631272841008,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
321,42,Gurgaon,24,41,BMW X1,10,0,67.4913440281773,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
322,53,Mumbai,36,22,BMW X5,1,1,72.29591377806591,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
323,44,Bangalore,5,85,BMW X1,13,1,75.27591712798225,0,0,0,0,Luxury Veteran,5,Cold Lead,Brand Awareness
324,54,Delhi,39,64,BMW i4,9,0,78.30447067162434,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
325,24,Bangalore,6,88,BMW X5,4,0,46.15986561005084,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
326,39,Bangalore,36,53,BMW X5,4,1,57.256583850542114,1,1,0,1,Aspiring Techie,15,Hot Lead,Immediate Sales Call
327,46,Pune,4,91,BMW i4,5,0,63.947966444390005,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
328,63,Pune,10,10,BMW X1,5,0,90.36296153373533,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
329,52,Bangalore,1,62,BMW X5,2,1,77.98850725466761,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
330,24,Delhi,21,21,BMW X1,10,0,37.440350032515234,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
331,61,Mumbai,39,53,BMW X1,3,0,85.40295462827183,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
332,45,Mumbai,37,88,BMW X1,0,0,49.31005801313878,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
333,53,Gurgaon,3,84,BMW X5,10,1,70.34958841280384,0,0,0,0,Luxury Veteran,5,Cold Lead,Brand Awareness
334,43,Gurgaon,31,35,BMW 3 Series,0,1,68.73795228950837,1,1,0,0,Luxury Veteran,15,Hot Lead,Immediate Sales Call
335,44,Mumbai,27,57,BMW X3,4,1,60.12563172978932,1,1,1,1,Aspiring Techie,15,Buyer,Service Package Offer
336,23,Bangalore,17,19,BMW i4,11,0,37.33433704121014,0,0,0,2,Window Shopper,0,Aware,Retargeting Ads
337,48,Bangalore,23,15,BMW X1,3,0,66.98310694413948,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
338,63,Pune,13,91,BMW X5,14,0,80.12623644215034,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
339,23,Pune,27,55,BMW i4,6,0,37.15709361806455,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
340,47,Gurgaon,20,92,BMW 3 Series,6,1,65.35729613126243,0,0,1,1,Aspiring Techie,5,Buyer,Service Package Offer
341,38,Mumbai,13,49,BMW 3 Series,3,0,51.0203194979487,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
342,61,Bangalore,24,89,BMW X5,9,0,82.47857765041337,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
343,54,Mumbai,3,65,BMW X1,13,1,68.91601992330327,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
344,30,Delhi,10,73,BMW 3 Series,14,1,45.755464512609294,0,0,0,1,Aspiring Techie,5,Cold Lead,Brand Awareness
345,64,Mumbai,1,12,BMW 3 Series,13,0,86.43078294806804,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
346,60,Delhi,13,14,BMW 3 Series,12,1,91.86374479823851,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
347,50,Pune,14,72,BMW X5,1,0,65.99927422494197,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
348,63,Pune,33,26,BMW i4,9,0,89.65741778587204,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
349,47,Gurgaon,2,7,BMW X3,3,1,59.172701106434516,0,0,1,2,Window Shopper,5,Buyer,Service Package Offer
350,56,Mumbai,2,69,BMW X5,7,1,89.51365283944355,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
351,46,Mumbai,39,99,BMW X1,1,0,67.18190912107352,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
352,45,Delhi,31,49,BMW X5,4,0,65.19667351377068,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
353,34,Pune,4,87,BMW X5,12,0,53.86201628723252,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
354,28,Delhi,34,66,BMW X3,6,0,43.9230065386357,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
355,57,Pune,19,25,BMW X3,9,1,76.3311826944829,0,0,0,0,Luxury Veteran,5,Aware,Retargeting Ads
356,41,Delhi,37,35,BMW X3,5,0,54.51446055848008,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
357,22,Pune,9,20,BMW i4,12,0,37.413082795603486,0,0,0,2,Window Shopper,0,Cold Lead,Brand Awareness
358,29,Delhi,24,76,BMW X5,13,0,51.0676649255298,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
359,37,Pune,13,51,BMW X1,8,1,45.065315081034434,0,0,1,1,Aspiring Techie,5,Buyer,Service Package Offer
360,35,Delhi,30,10,BMW X3,1,0,63.06836426245502,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
361,33,Mumbai,19,7,BMW X3,3,1,45.290756570734445,0,0,1,2,Window Shopper,5,Buyer,Service Package Offer
362,44,Gurgaon,10,56,BMW X5,6,0,64.34563223847434,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
363,36,Delhi,14,45,BMW X1,11,0,49.58145402834469,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
364,49,Gurgaon,20,77,BMW X3,7,1,68.51037121403064,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
365,55,Mumbai,4,96,BMW X5,4,0,77.63638978288145,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
366,23,Mumbai,38,1,BMW 3 Series,4,0,36.710779832111506,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
367,53,Pune,39,63,BMW i4,3,0,74.49206862106496,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
368,44,Gurgaon,5,51,BMW X5,8,1,63.35020290363386,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
369,43,Bangalore,32,64,BMW X3,11,1,64.41646548212441,1,1,1,1,Aspiring Techie,15,Buyer,Service Package Offer
370,46,Pune,6,10,BMW X1,9,1,67.67705657118263,0,0,1,2,Window Shopper,5,Buyer,Service Package Offer
371,43,Gurgaon,14,5,BMW 3 Series,3,0,50.76073886718239,0,0,0,2,Window Shopper,0,Cold Lead,Brand Awareness
372,43,Delhi,6,95,BMW X1,2,1,59.92913444835834,0,0,1,1,Aspiring Techie,5,Buyer,Service Package Offer
373,63,Delhi,14,78,BMW X1,8,0,92.2931683934107,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
374,27,Mumbai,12,75,BMW X1,6,0,46.62366015595268,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
375,36,Bangalore,27,63,BMW X5,8,0,47.62326507170834,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
376,64,Delhi,26,92,BMW X5,3,1,84.94120940306549,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
377,58,Gurgaon,12,54,BMW i4,2,0,78.45885951036698,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
378,54,Gurgaon,8,43,BMW 3 Series,9,0,73.57743668609939,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
379,29,Delhi,10,85,BMW X1,7,0,43.99320330780264,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
380,26,Gurgaon,16,13,BMW X3,3,1,38.6489177881114,0,0,0,2,Window Shopper,5,Aware,Retargeting Ads
381,60,Gurgaon,26,82,BMW X1,9,0,77.15767182105327,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
382,25,Mumbai,8,4,BMW 3 Series,2,1,50.63456197332035,0,0,1,2,Window Shopper,5,Buyer,Service Package Offer
383,27,Bangalore,29,98,BMW X1,14,1,43.3114030479892,1,1,0,1,Aspiring Techie,15,Hot Lead,Immediate Sales Call
384,53,Mumbai,20,24,BMW X5,11,1,72.52032839677423,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
385,51,Bangalore,17,49,BMW X5,3,0,74.95908173433712,0,0,0,0,Luxury Veteran,0,Aware,Retargeting Ads
386,56,Gurgaon,19,72,BMW 3 Series,1,1,69.40418864012732,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
387,61,Bangalore,17,70,BMW i4,11,0,85.93445598676442,0,0,0,0,Luxury Veteran,0,Aware,Retargeting Ads
388,37,Gurgaon,39,81,BMW X1,10,0,47.07908951781209,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
389,34,Gurgaon,1,1,BMW 3 Series,3,1,52.61167761374498,0,0,1,2,Window Shopper,5,Buyer,Service Package Offer
390,63,Mumbai,29,9,BMW X3,6,0,81.28525699195986,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
391,51,Mumbai,14,1,BMW X3,14,1,74.703787265989,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
392,40,Pune,17,59,BMW i4,12,1,71.28731058166824,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
393,38,Delhi,13,44,BMW X5,2,1,56.37007917156399,0,0,0,2,Window Shopper,5,Cold Lead,Brand Awareness
394,40,Pune,29,7,BMW 3 Series,0,0,50.5283188921954,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
395,49,Pune,34,57,BMW X1,9,1,65.5461875407637,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
396,47,Bangalore,27,6,BMW 3 Series,7,0,68.11604604824169,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
397,58,Gurgaon,33,98,BMW i4,5,0,85.94062762216576,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
398,47,Gurgaon,29,86,BMW 3 Series,13,1,60.817671251717876,1,1,1,1,Aspiring Techie,15,Buyer,Service Package Offer
399,44,Gurgaon,37,71,BMW i4,2,1,72.16566764424131,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
400,30,Delhi,39,20,BMW i4,7,0,49.16443761351536,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
401,33,Bangalore,19,96,BMW i4,5,1,49.546178651608514,0,0,0,1,Aspiring Techie,5,Aware,Retargeting Ads
402,22,Bangalore,24,46,BMW 3 Series,0,1,40.719015055906304,1,1,0,2,Window Shopper,15,Hot Lead,Immediate Sales Call
403,22,Gurgaon,14,0,BMW X3,8,1,30.06672307302653,0,0,0,2,Window Shopper,5,Cold Lead,Brand Awareness
404,55,Pune,37,11,BMW X1,10,0,71.43243205980983,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
405,53,Delhi,5,74,BMW i4,8,1,66.72678321783577,0,0,0,0,Luxury Veteran,5,Cold Lead,Brand Awareness
406,46,Pune,24,47,BMW X5,8,0,76.40676788608553,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
407,61,Mumbai,34,93,BMW i4,13,0,83.26588037173246,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
408,22,Bangalore,31,3,BMW 3 Series,12,1,37.31579096540908,1,1,0,2,Window Shopper,15,Hot Lead,Immediate Sales Call
409,37,Bangalore,30,33,BMW i4,11,0,60.06244848344835,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
410,60,Pune,9,86,BMW X5,5,0,74.87745137916627,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
411,26,Delhi,27,31,BMW X3,5,0,37.13133461602234,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
412,43,Bangalore,28,2,BMW 3 Series,12,0,63.36788370242144,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
413,50,Pune,26,91,BMW 3 Series,3,0,78.43310933266677,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
414,24,Delhi,18,67,BMW 3 Series,7,1,43.23619469473521,0,0,0,1,Aspiring Techie,5,Aware,Retargeting Ads
415,33,Pune,36,56,BMW X5,8,1,51.38112733699943,1,1,1,1,Aspiring Techie,15,Buyer,Service Package Offer
416,47,Delhi,8,75,BMW 3 Series,11,0,67.69114538984729,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
417,37,Gurgaon,18,23,BMW X3,6,0,60.02979007951916,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
418,58,Delhi,20,32,BMW X1,6,0,74.77681540293554,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
419,43,Mumbai,32,2,BMW X1,12,0,63.09588621491034,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
420,50,Gurgaon,29,3,BMW i4,1,1,72.3475570034856,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
421,35,Pune,18,29,BMW X1,1,0,50.68083653271333,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
422,49,Gurgaon,7,69,BMW X5,11,0,68.14089352340153,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
423,26,Gurgaon,1,48,BMW X1,14,1,33.14818659019622,0,0,0,2,Window Shopper,5,Cold Lead,Brand Awareness
424,51,Pune,28,29,BMW X5,9,0,68.44797436228491,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
425,26,Pune,33,71,BMW X5,10,0,29.376911188290524,1,0,0,1,Aspiring Techie,10,Aware,Retargeting Ads
426,33,Mumbai,4,81,BMW i4,1,1,52.9630983666801,0,0,1,1,Aspiring Techie,5,Buyer,Service Package Offer
427,37,Pune,20,15,BMW X1,3,0,55.02046981136933,0,0,0,2,Window Shopper,0,Aware,Retargeting Ads
